date,WALCL,TREAST,WTREGEN,WORAL,WCURCIR,WDTGAL,TOTBKCR,TOTLL
2022-02-23,8928129.0,5741778.0,697838.0,0.0,2237201.0,674797.0,16694.262,10855.4739
2022-03-02,8904455.0,5749106.0,682903.0,1.0,2242390.0,685491.0,16740.5269,10899.4141
2022-03-09,8910748.0,5753385.0,652039.0,1.0,2253830.0,609369.0,16774.7566,10931.8841
2022-03-16,8954306.0,5758267.0,570606.0,1.0,2260871.0,621527.0,16784.1736,10947.1942
2022-03-23,8962474.0,5759149.0,614616.0,0.0,2264118.0,576442.0,16832.8932,10974.9565
2022-03-30,8937142.0,5760030.0,575065.0,1.0,2266218.0,556791.0,16856.4112,11004.4645
2022-04-06,8937592.0,5761052.0,574451.0,3.0,2269035.0,545584.0,16861.6718,11024.1019
2022-04-13,8965487.0,5762054.0,547308.0,1.0,2270095.0,543536.0,16907.3643,11057.5784
2022-04-20,8955851.0,5763035.0,711406.0,0.0,2269902.0,907526.0,16920.9824,11095.9926
2022-04-27,8939199.0,5764013.0,944328.0,0.0,2269499.0,957419.0,16939.682,11112.2071
2022-05-04,8939972.0,5765229.0,945478.0,1.0,2270857.0,964412.0,16948.2943,11143.156
2022-05-11,8942008.0,5766625.0,945658.0,0.0,2272503.0,919331.0,17000.1935,11187.606
2022-05-18,8945898.0,5768021.0,886964.0,0.0,2272240.0,866726.0,17022.343,11211.9358
2022-05-25,8914281.0,5769417.0,821535.0,0.0,2272713.0,801714.0,17071.3015,11254.2466
2022-06-01,8915050.0,5770779.0,789532.0,0.0,2278642.0,780575.0,17082.7886,11283.8143
2022-06-08,8918254.0,5771393.0,723384.0,0.0,2278932.0,683892.0,17117.1905,11321.5471
2022-06-15,8932420.0,5762730.0,656870.0,0.0,2276301.0,769937.0,17119.9847,11353.536
2022-06-22,8934346.0,5763344.0,758283.0,0.0,2277390.0,745052.0,17169.0578,11400.2336
2022-06-29,8913553.0,5763933.0,756627.0,1.0,2278415.0,759845.0,17186.4319,11414.6574
2022-07-06,8891851.0,5744344.0,700457.0,0.0,2283288.0,687943.0,17212.1413,11435.4182
2022-07-13,8895867.0,5745528.0,652572.0,2.0,2281645.0,618740.0,17234.8154,11461.4297
2022-07-20,8899213.0,5733027.0,613878.0,0.0,2276534.0,616348.0,17251.8282,11494.2147
2022-07-27,8890004.0,5734180.0,602945.0,1.0,2274183.0,615515.0,17283.4956,11512.0894
2022-08-03,8874620.0,5719119.0,594115.0,0.0,2274140.0,566577.0,17298.5565,11529.58
2022-08-10,8879138.0,5720572.0,557265.0,0.0,2275269.0,561140.0,17325.9825,11564.6327
2022-08-17,8849762.0,5699175.0,545321.0,0.0,2275586.0,539278.0,17331.827,11584.2914
2022-08-24,8851436.0,5700628.0,535267.0,0.0,2275148.0,530196.0,17337.4323,11605.9346
2022-08-31,8826093.0,5694997.0,612536.0,0.0,2275721.0,669911.0,17316.6431,11622.4115
2022-09-07,8822401.0,5690760.0,581295.0,5.0,2282992.0,582921.0,17324.8757,11631.1282
2022-09-14,8832759.0,5687031.0,593808.0,0.0,2281970.0,617997.0,17344.5528,11664.1
2022-09-21,8816802.0,5673919.0,692496.0,0.0,2278366.0,690286.0,17362.8309,11700.9884
2022-09-28,8795567.0,5671848.0,689569.0,1.0,2277276.0,661920.0,17351.3711,11710.4697
2022-10-05,8759053.0,5633926.0,633939.0,0.0,2281006.0,622131.0,17353.7637,11747.3094
2022-10-12,8758969.0,5629841.0,608302.0,0.0,2287341.0,583513.0,17355.6526,11772.6753
2022-10-19,8743922.0,5611953.0,607199.0,10.0,2285758.0,640613.0,17357.0893,11784.1378
2022-10-26,8723090.0,5608738.0,634548.0,1.0,2283739.0,636327.0,17369.792,11806.2192
2022-11-02,8676870.0,5574965.0,598544.0,1.0,2285246.0,552089.0,17373.1355,11831.6953
2022-11-09,8678886.0,5575232.0,527479.0,1.0,2288828.0,517340.0,17379.9063,11847.3484
2022-11-16,8625620.0,5535051.0,502982.0,10.0,2294034.0,472185.0,17405.2721,11867.0029
2022-11-23,8621390.0,5535323.0,479474.0,0.0,2294186.0,492754.0,17418.7809,11889.3842
2022-11-30,8584576.0,5515984.0,511474.0,0.0,2297948.0,532791.0,17425.7905,11893.0136
2022-12-07,8582735.0,5514496.0,432335.0,0.0,2296473.0,410853.0,17526.2939,11979.0427
2022-12-14,8583413.0,5513754.0,355517.0,3.0,2295081.0,342104.0,17525.0691,11993.0138
2022-12-21,8564411.0,5501030.0,459780.0,0.0,2296207.0,434922.0,17503.1455,11993.7879
2022-12-28,8551169.0,5500834.0,427926.0,0.0,2303992.0,409809.0,17495.2346,11985.7733
2023-01-04,8507429.0,5457751.0,423625.0,1.0,2309271.0,379620.0,17509.5335,12008.2859
2023-01-11,8508587.0,5456426.0,372340.0,0.0,2303115.0,346426.0,17525.3891,12013.0237
2023-01-18,8489039.0,5436722.0,339018.0,1.0,2297186.0,377500.0,17553.4232,12041.1472
2023-01-25,8470557.0,5435582.0,491848.0,0.0,2292266.0,572622.0,17566.2109,12061.9566
2023-02-01,8433610.0,5397388.0,560089.0,11.0,2294365.0,500852.0,17593.449,12079.9846
2023-02-08,8435369.0,5397022.0,493277.0,1.0,2297972.0,495838.0,17592.0678,12083.862
2023-02-15,8384767.0,5364607.0,490379.0,0.0,2298493.0,439703.0,17599.3024,12100.7014
2023-02-22,8382190.0,5364291.0,477333.0,0.0,2301158.0,451307.0,17579.9618,12093.4893
2023-03-01,8339684.0,5336147.0,381245.0,0.0,2302652.0,351015.0,17562.0165,12106.1964
2023-03-08,8342283.0,5335948.0,333350.0,0.0,2306483.0,311731.0,17542.5056,12100.3444
2023-03-15,8639300.0,5328927.0,232866.0,0.0,2308318.0,277643.0,17578.3692,12156.6294
2023-03-22,8733787.0,5328976.0,259587.0,60000.0,2314991.0,199856.0,17455.2717,12101.3044
2023-03-29,8705942.0,5329303.0,183577.0,55000.0,2321775.0,162758.0,17326.3276,12096.9149
2023-04-05,8632384.0,5280287.0,168793.0,40000.0,2323763.0,140688.0,17356.1262,12095.2476
2023-04-12,8614797.0,5280914.0,109208.0,30000.0,2324470.0,86554.0,17323.305,12086.0643
2023-04-19,8593263.0,5265070.0,166555.0,20000.0,2323075.0,265095.0,17337.5651,12094.1619
2023-04-26,8562768.0,5265728.0,291702.0,0.0,2322451.0,296209.0,17356.5975,12109.2808
2023-05-03,8503994.0,5222684.0,269216.0,0.0,2325352.0,188309.0,17339.0,12102.263
2023-05-10,8503017.0,5223146.0,197666.0,25.0,2330662.0,154808.0,17338.7903,12112.7888
2023-05-17,8456760.0,5194610.0,116220.0,6.0,2333061.0,68332.0,17312.3623,12116.465
2023-05-24,8436255.0,5194961.0,61952.0,30.0,2334829.0,49473.0,17310.8941,12120.2522
2023-05-31,8385854.0,5164237.0,48954.0,0.0,2341870.0,48512.0,17308.0495,12122.7815
2023-06-07,8389325.0,5161822.0,44756.0,0.0,2343827.0,77500.0,17255.6317,12088.1449
2023-06-14,8388323.0,5160251.0,102118.0,0.0,2342070.0,134857.0,17273.2134,12101.0696
2023-06-21,8362060.0,5145712.0,276850.0,2.0,2343442.0,292106.0,17277.3906,12111.2247
2023-06-28,8340914.0,5145080.0,390571.0,0.0,2341456.0,408561.0,17262.7776,12094.0384
2023-07-05,8298312.0,5106460.0,415441.0,0.0,2346062.0,446864.0,17244.6489,12095.5563
2023-07-12,8296923.0,5104348.0,514337.0,3.0,2344649.0,517418.0,17258.7266,12106.4959
2023-07-19,8274552.0,5083036.0,531135.0,25.0,2338235.0,537441.0,17275.0829,12120.9928
2023-07-26,8243344.0,5080981.0,543597.0,1.0,2333581.0,549897.0,17269.3307,12128.6277
2023-08-02,8206764.0,5048025.0,517459.0,1.0,2333170.0,460926.0,17260.4706,12148.0779
2023-08-09,8208241.0,5048370.0,444594.0,0.0,2333088.0,432262.0,17253.4231,12150.6931
2023-08-16,8145727.0,5006075.0,435795.0,6.0,2330960.0,384814.0,17261.5395,12171.3195
2023-08-23,8139066.0,5006494.0,413787.0,0.0,2328430.0,416031.0,17286.3012,12185.4421
2023-08-30,8121316.0,5006839.0,470800.0,1.0,2328244.0,500702.0,17265.7764,12189.3132
2023-09-06,8101318.0,4988471.0,470881.0,6.0,2333971.0,481552.0,17261.5847,12197.2684
2023-09-13,8098779.0,4982479.0,521507.0,0.0,2331814.0,537364.0,17271.884,12202.1247
2023-09-20,8024090.0,4960735.0,640296.0,0.0,2326110.0,661717.0,17287.5761,12207.7466
2023-09-27,8002064.0,4958138.0,681143.0,2.0,2323387.0,672142.0,17273.7985,12212.142
2023-10-04,7955782.0,4930410.0,668009.0,0.0,2324044.0,678959.0,17268.3291,12241.8511
2023-10-11,7952054.0,4928507.0,709160.0,0.0,2327992.0,713000.0,17282.9749,12253.7848
2023-10-18,7933162.0,4913457.0,759878.0,0.0,2325043.0,841103.0,17263.7589,12251.2306
2023-10-25,7907830.0,4912200.0,834418.0,1.0,2322925.0,847717.0,17279.2362,12270.8897
2023-11-01,7866664.0,4872601.0,820487.0,1.0,2323302.0,753008.0,17263.4473,12248.5862
2023-11-08,7860691.0,4872914.0,772686.0,0.0,2325496.0,763459.0,17268.5783,12245.4831
2023-11-15,7814991.0,4842619.0,738562.0,76.0,2325769.0,669976.0,17258.868,12249.3698
2023-11-22,7810814.0,4842936.0,706017.0,0.0,2328122.0,693007.0,17277.0788,12269.8564
2023-11-29,7796145.0,4843174.0,739209.0,3.0,2332284.0,753570.0,17287.4136,12277.1002
2023-12-06,7737385.0,4812820.0,682509.0,6.0,2331267.0,667678.0,17312.4663,12276.4733
2023-12-13,7739566.0,4809734.0,658440.0,7.0,2330704.0,630618.0,17331.6469,12271.8398
2023-12-20,7724063.0,4792329.0,732196.0,0.0,2331780.0,732721.0,17360.11,12267.9446
2023-12-27,7712781.0,4790547.0,731405.0,0.0,2340294.0,713064.0,17370.3572,12261.112
2024-01-03,7681024.0,4753330.0,758448.0,0.0,2347534.0,743464.0,17379.9713,12263.0022
2024-01-10,7686710.0,4751515.0,747565.0,0.0,2343630.0,727856.0,17409.1291,12283.1455
2024-01-17,7673741.0,4724025.0,748883.0,0.0,2337620.0,773544.0,17417.4984,12293.5419
2024-01-24,7677230.0,4722302.0,799358.0,0.0,2331659.0,815159.0,17439.1217,12296.1523
2024-01-31,7630124.0,4692721.0,841550.0,0.0,2326770.0,865481.0,17451.451,12329.1288
2024-02-07,7631300.0,4692608.0,802135.0,0.0,2326219.0,821575.0,17430.6185,12320.9975
2024-02-14,7633874.0,4692495.0,838005.0,0.0,2326302.0,831880.0,17470.2191,12339.7873
2024-02-21,7581683.0,4661421.0,785465.0,1.0,2329142.0,788759.0,17459.2006,12334.6213
2024-02-28,7567807.0,4661257.0,785821.0,4.0,2330095.0,767672.0,17488.9926,12353.6124
2024-03-06,7538857.0,4631706.0,767733.0,5.0,2334956.0,760550.0,17514.1063,12336.792
2024-03-13,7541969.0,4628851.0,768369.0,4.0,2338748.0,748388.0,17579.5009,12341.3326
2024-03-20,7514348.0,4620435.0,809298.0,3.0,2340253.0,812605.0,17576.2154,12342.1246
2024-03-27,7484739.0,4618082.0,802233.0,0.0,2341731.0,772260.0,17597.5401,12353.9575
2024-04-03,7439558.0,4575162.0,768651.0,2.0,2344310.0,732828.0,17569.4184,12351.2751
2024-04-10,7438176.0,4575846.0,704971.0,1.0,2346773.0,672537.0,17532.6734,12349.2205
2024-04-17,7405506.0,4539133.0,796535.0,7.0,2346075.0,929932.0,17522.0932,12349.954
2024-04-24,7402434.0,4539799.0,941430.0,5.0,2344397.0,929379.0,17526.8676,12365.6075
2024-05-01,7362474.0,4517906.0,917177.0,0.0,2344546.0,890442.0,17530.7401,12384.4134
2024-05-08,7353408.0,4518691.0,851591.0,1.0,2347485.0,816809.0,17551.2916,12390.6585
2024-05-15,7304272.0,4488090.0,787133.0,0.0,2347269.0,706108.0,17591.054,12397.9877
2024-05-22,7299566.0,4488767.0,725376.0,1.0,2347194.0,710882.0,17570.6353,12391.0319
2024-05-29,7284319.0,4489444.0,704335.0,5.0,2351934.0,716020.0,17563.1582,12390.5429
2024-06-05,7255687.0,4461236.0,710309.0,106.0,2352529.0,703314.0,17608.4642,12399.8027
2024-06-12,7258974.0,4461661.0,673573.0,5.0,2350512.0,650212.0,17616.95,12407.7343
2024-06-19,7252542.0,4453071.0,723410.0,1.0,2349646.0,782158.0,17664.6976,12420.1483
2024-06-26,7231163.0,4453571.0,765417.0,1.0,2351673.0,744206.0,17677.0973,12427.9477
2024-07-03,7221520.0,4437894.0,761373.0,4.0,2353828.0,745608.0,17682.0512,12427.8701
2024-07-10,7224079.0,4438095.0,736402.0,1.0,2357155.0,722328.0,17691.7271,12429.9485
2024-07-17,7208247.0,4423552.0,751593.0,100.0,2351822.0,766779.0,17706.3049,12436.1546
2024-07-24,7205455.0,4423725.0,774315.0,0.0,2347325.0,767419.0,17722.5645,12447.9017
2024-07-31,7178391.0,4413615.0,786486.0,5.0,2346693.0,854001.0,17742.2192,12460.9024
2024-08-07,7175256.0,4413650.0,770931.0,10.0,2348860.0,785233.0,17751.8352,12457.6188
2024-08-14,7177688.0,4413685.0,794120.0,0.0,2348547.0,788823.0,17793.1368,12466.0071
2024-08-21,7139952.0,4398736.0,736494.0,1.0,2346680.0,734727.0,17805.5991,12478.047
2024-08-28,7123238.0,4398721.0,745851.0,0.0,2347142.0,757077.0,17780.8716,12468.6783
2024-09-04,7112567.0,4388817.0,733959.0,0.0,2353637.0,771047.0,17803.5849,12474.7866
2024-09-11,7115001.0,4389017.0,755958.0,9.0,2353761.0,725577.0,17828.3004,12479.2154
2024-09-18,7109137.0,4384005.0,771194.0,0.0,2350313.0,839398.0,17840.6263,12493.265
2024-09-25,7080059.0,4384130.0,806771.0,61.0,2349315.0,778910.0,17866.8665,12497.9369
2024-10-02,7046925.0,4364382.0,798277.0,2.0,2350808.0,823412.0,17892.7501,12505.7568
2024-10-09,7046840.0,4364466.0,802115.0,1.0,2353587.0,787395.0,17902.9558,12504.6363
2024-10-16,7039284.0,4357572.0,791792.0,1.0,2357664.0,814751.0,17924.0043,12529.0228
2024-10-23,7029408.0,4357656.0,829991.0,0.0,2355333.0,817410.0,17933.9775,12535.9877
2024-10-30,7013490.0,4357825.0,835237.0,31.0,2354320.0,847137.0,17930.676,12543.4211
2024-11-06,6994299.0,4339963.0,842051.0,101.0,2357466.0,840227.0,17913.8522,12534.2217
2024-11-13,6967108.0,4340060.0,832186.0,6.0,2360938.0,808857.0,17935.7518,12551.4404
2024-11-20,6923731.0,4322938.0,751873.0,11.0,2358187.0,737834.0,17926.481,12550.4268
2024-11-27,6905140.0,4323134.0,775250.0,0.0,2358603.0,782704.0,17951.017,12565.0271
2024-12-04,6895827.0,4315545.0,789516.0,7.0,2363154.0,815011.0,17946.1818,12569.628
2024-12-11,6897485.0,4315665.0,775067.0,7.0,2360855.0,711354.0,17969.1397,12595.3194
2024-12-18,6889332.0,4308724.0,767932.0,2.0,2357981.0,803975.0,17963.1184,12597.4617
2024-12-25,6885963.0,4308893.0,764770.0,1.0,2363456.0,735039.0,17970.2764,12605.8081
2025-01-01,6852491.0,4291106.0,719873.0,0.0,2371212.0,721892.0,17956.1127,12593.2599
2025-01-08,6853554.0,4291067.0,652636.0,0.0,2370271.0,620531.0,17974.4311,12605.8509
2025-01-15,6834070.0,4274615.0,641225.0,0.0,2359684.0,651187.0,17976.0337,12612.7868
2025-01-22,6831760.0,4274563.0,677282.0,1.0,2353178.0,665485.0,18020.1733,12646.7731
2025-01-29,6818186.0,4274511.0,784206.0,3.0,2349383.0,811549.0,17998.0349,12636.964
2025-02-05,6810935.0,4265944.0,805593.0,0.0,2348476.0,817953.0,18021.5807,12644.1429
2025-02-12,6813513.0,4265982.0,828102.0,100.0,2349201.0,809154.0,18039.9453,12660.5535
2025-02-19,6782332.0,4251251.0,790062.0,0.0,2352186.0,738938.0,18073.0397,12687.9643
2025-02-26,6766101.0,4251338.0,681161.0,97.0,2353506.0,568550.0,18095.3182,12690.7832
2025-03-05,6756764.0,4241570.0,548331.0,84.0,2358524.0,522818.0,18125.4014,12709.7512
2025-03-12,6759571.0,4242202.0,512581.0,1.0,2364202.0,450713.0,18133.9161,12723.0488
2025-03-19,6755982.0,4236787.0,435936.0,1.0,2366825.0,415799.0,18167.157,12731.4059
2025-03-26,6740253.0,4237419.0,360177.0,0.0,2369721.0,315970.0,18189.5599,12744.6927
2025-04-02,6723452.0,4219049.0,313326.0,0.0,2374098.0,301624.0,18206.7968,12748.8181
2025-04-09,6727416.0,4219496.0,306049.0,0.0,2377243.0,315189.0,18255.619,12777.8349
2025-04-16,6727113.0,4217259.0,422983.0,3.0,2376957.0,638783.0,18319.8358,12813.7778
2025-04-23,6726930.0,4217694.0,606632.0,1000.0,2377592.0,576159.0,18325.5883,12822.691
2025-04-30,6709277.0,4215813.0,595741.0,111.0,2379743.0,677657.0,18364.4282,12839.0506
2025-05-07,6710889.0,4216103.0,583727.0,7.0,2382384.0,595860.0,18360.4955,12832.7569
2025-05-14,6713270.0,4216393.0,575846.0,1.0,2383224.0,562433.0,18371.6356,12847.8505
2025-05-21,6688726.0,4213515.0,503055.0,1.0,2383634.0,475886.0,18389.673,12870.9596
2025-05-28,6673244.0,4213730.0,467204.0,1.0,2389204.0,436627.0,18401.0542,12869.3802
2025-06-04,6672885.0,4212090.0,378947.0,1.0,2390393.0,376160.0,18404.9385,12871.0608
2025-06-11,6677155.0,4212398.0,332907.0,0.0,2388992.0,277025.0,18444.6225,12889.1099
2025-06-18,6681056.0,4212303.0,337762.0,0.0,2389746.0,383851.0,18465.3578,12907.1738
2025-06-25,6662200.0,4212617.0,364375.0,16.0,2393922.0,334579.0,18476.509,12921.3087
2025-07-02,6659598.0,4208325.0,359516.0,0.0,2396082.0,372232.0,18518.0567,12950.1719
2025-07-09,6661912.0,4208526.0,319889.0,0.0,2402486.0,311048.0,18536.6905,12959.5112
2025-07-16,6659273.0,4206523.0,296247.0,0.0,2400225.0,312085.0,18552.6977,12972.209
2025-07-23,6657715.0,4206720.0,323176.0,3.0,2398115.0,333538.0,18582.2913,12987.0415
2025-07-30,6642578.0,4206916.0,370507.0,0.0,2399420.0,419446.0,18600.2821,13000.9219
2025-08-06,6640843.0,4204501.0,421043.0,5.0,2402139.0,464315.0,18625.0559,13012.5412
2025-08-13,6643615.0,4204823.0,504304.0,1.0,2403543.0,515469.0,18653.9915,13028.8999
2025-08-20,6618415.0,4201953.0,519534.0,201.0,2402868.0,526063.0,18653.9173,13037.8214
2025-08-27,6603384.0,4202351.0,589998.0,21.0,2404193.0,595798.0,18719.8237,13061.0374
2025-09-03,6602071.0,4200818.0,597513.0,3.0,2410443.0,661939.0,18695.2317,13066.1497
2025-09-10,6605962.0,4200916.0,672274.0,12.0,2411449.0,667585.0,18724.7938,13073.153
2025-09-17,6608597.0,4201064.0,756376.0,1.0,2409487.0,807142.0,18731.7445,13084.8173
2025-09-24,6608395.0,4201212.0,804856.0,1.0,2408831.0,757970.0,18757.346,13096.9077
2025-10-01,6587119.0,4196385.0,805139.0,0.0,2411052.0,819378.0,18781.6865,13128.9857
2025-10-08,6590815.0,4196659.0,807428.0,2098.0,2414035.0,794054.0,18784.0133,13131.7296
2025-10-15,6596454.0,4196270.0,809593.0,6751.0,2418275.0,851952.0,18824.7544,13160.7745
2025-10-22,6589533.0,4196467.0,908001.0,1.0,2417588.0,905074.0,18850.0926,13175.9832
2025-10-29,6587034.0,4196739.0,957990.0,10311.0,2417314.0,983859.0,18823.7015,13163.5556
2025-11-05,6572732.0,4192743.0,940979.0,102.0,2419897.0,942700.0,18847.9831,13185.5912
2025-11-12,6580462.0,4192993.0,953816.0,6052.0,2422544.0,943145.0,18879.6583,13219.9202
2025-11-19,6555283.0,4190939.0,941926.0,6.0,2422329.0,900832.0,18912.1808,13236.9552
2025-11-26,6552419.0,4191225.0,903394.0,14000.0,2422734.0,899678.0,18931.4067,13266.2833
2025-12-03,6535781.0,4188739.0,937167.0,1.0,2427776.0,908523.0,18893.5856,13259.6437
2025-12-10,6539303.0,4188975.0,858946.0,2.0,2426908.0,805827.0,18917.7551,13295.8603
2025-12-17,6556861.0,4204179.0,833093.0,2.0,2426051.0,861417.0,18937.213,13308.4347
2025-12-24,6581231.0,4227581.0,837120.0,503.0,2433349.0,801537.0,18963.8458,13327.7674
2025-12-31,6640618.0,4227801.0,837306.0,74600.0,2442232.0,872853.0,18950.8499,13330.9943
2026-01-07,6573602.0,4235527.0,796148.0,0.0,2444489.0,783571.0,19009.6441,13364.8763
2026-01-14,6581700.0,4243253.0,779175.0,1.0,2436151.0,777061.0,19066.2715,13395.1784
2026-01-21,6584580.0,4251156.0,869261.0,1.0,2431615.0,871169.0,19138.527,13444.5415
2026-01-28,6587568.0,4265977.0,923042.0,6.0,2429105.0,952705.0,19145.4093,13442.2699
2026-02-04,6605909.0,4281018.0,908773.0,3001.0,2430096.0,907737.0,19185.7946,13488.9191
2026-02-11,6622382.0,4297606.0,915306.0,113.0,2430472.0,910533.0,19257.2299,13528.0404
2026-02-18,6613395.0,4305596.0,912727.0,6.0,2430900.0,888854.0,19278.3812,13543.7959
2026-02-25,6613797.0,4321596.0,887612.0,3.0,2431000.0,838975.0,19272.1708,13547.9635
2026-03-04,6628894.0,4336533.0,832053.0,6.0,2435097.0,846979.0,19316.595,13577.5551
2026-03-11,6646344.0,4351545.0,838186.0,1.0,2440001.0,805806.0,19356.763,13601.2842
2026-03-18,6655939.0,4358597.0,853052.0,6.0,2442405.0,875833.0,19364.3071,13608.5788
2026-03-25,6657161.0,4375064.0,874077.0,7.0,2445034.0,837412.0,19391.2006,13641.2439
2026-04-01,6675344.0,4390204.0,847718.0,750.0,2448221.0,803553.0,19424.2683,13694.422
2026-04-08,6693871.0,4406779.0,748376.0,101.0,2451502.0,697079.0,,
